relation_id,feature_id,cite_id
8697,5877,citation46
8698,5878,citation46
8699,5879,citation46
8700,5880,citation46
8701,5881,citation162
8702,5882,citation162
8703,5883,citation162
8704,5884,citation162
8705,5885,citation162
8706,5886,citation162
8707,5887,citation162
8708,5888,citation162
8709,5889,citation162
8710,5890,citation162
8711,5891,citation162
8712,5892,citation162
8713,5893,citation162
8714,5894,citation162
8715,5895,citation162
8716,5896,citation162
8717,5897,citation162
8718,5898,citation162
8719,5899,citation162
8720,5900,citation162
8721,5901,citation162
8722,5902,citation162
8723,5903,citation162
8724,5904,citation162
8725,5905,citation162
8726,5906,citation162
8727,5907,citation162
8728,5908,citation162
8729,5909,citation162
8730,5910,citation162
8731,5881,citation46
8732,5882,citation46
8733,5883,citation46
8734,5884,citation46
8735,5885,citation46
8736,5886,citation46
8737,5887,citation46
8738,5888,citation46
8739,5889,citation46
8740,5890,citation46
8741,5891,citation46
8742,5892,citation46
8743,5893,citation46
8744,5894,citation46
8745,5895,citation46
8746,5896,citation46
8747,5897,citation46
8748,5898,citation46
8749,5899,citation46
8750,5900,citation46
8751,5901,citation46
8752,5902,citation46
8753,5903,citation46
8754,5904,citation46
8755,5905,citation46
8756,5906,citation46
8757,5907,citation46
8758,5908,citation46
8759,5909,citation46
8760,5910,citation46
8761,5911,citation60
8762,5912,citation60
8763,5913,citation60
8764,5914,citation60
8765,5915,citation60
8766,5916,citation60
8767,5917,citation60
8768,5918,citation60
8769,5919,citation60
8770,5920,citation60
8771,5921,citation60
8772,5922,citation60
8773,5923,citation60
8774,5924,citation60
8775,5925,citation60
8776,5926,citation60
8777,5927,citation60
8778,5928,citation60
8779,5929,citation60
8780,5930,citation60
8781,5931,citation60
8782,5932,citation60
8783,5933,citation60
8784,5934,citation60
8785,5935,citation60
8786,5936,citation60
8787,5937,citation60
8788,5938,citation60
8789,5939,citation60
8790,5940,citation60
8791,5911,citation162
8792,5912,citation162
8793,5913,citation162
8794,5914,citation162
8795,5915,citation162
8796,5916,citation162
8797,5917,citation162
8798,5918,citation162
8799,5919,citation162
8800,5920,citation162
8801,5921,citation162
8802,5922,citation162
8803,5923,citation162
8804,5924,citation162
8805,5925,citation162
8806,5926,citation162
8807,5927,citation162
8808,5928,citation162
8809,5929,citation162
8810,5930,citation162
8811,5931,citation162
8812,5932,citation162
8813,5933,citation162
8814,5934,citation162
8815,5935,citation162
8816,5936,citation162
8817,5937,citation162
8818,5938,citation162
8819,5939,citation162
8820,5940,citation162
8821,5941,citation58
8822,5942,citation58
8823,5943,citation58
8824,5944,citation58
8825,5945,citation58
8826,5946,citation58
8827,5947,citation58
8828,5948,citation58
8829,5949,citation58
8830,5950,citation58
8831,5951,citation58
8832,5952,citation58
8833,5953,citation58
8834,5954,citation58
8835,5955,citation58
8836,5956,citation58
8837,5957,citation58
8838,5958,citation58
8839,5959,citation58
8840,5960,citation58
8841,5961,citation58
8842,5962,citation58
8843,5963,citation58
8844,5964,citation58
8845,5965,citation58
8846,5966,citation58
8847,5967,citation58
8848,5968,citation58
8849,5969,citation58
8850,5970,citation58
8851,5941,citation61
8852,5942,citation61
8853,5943,citation61
8854,5944,citation61
8855,5945,citation61
8856,5946,citation61
8857,5947,citation61
8858,5948,citation61
8859,5949,citation61
8860,5950,citation61
8861,5951,citation61
8862,5952,citation61
8863,5953,citation61
8864,5954,citation61
8865,5955,citation61
8866,5956,citation61
8867,5957,citation61
8868,5958,citation61
8869,5959,citation61
8870,5960,citation61
8871,5961,citation61
8872,5962,citation61
8873,5963,citation61
8874,5964,citation61
8875,5965,citation61
8876,5966,citation61
8877,5967,citation61
8878,5968,citation61
8879,5969,citation61
8880,5970,citation61
8881,5941,citation60
8882,5942,citation60
8883,5943,citation60
8884,5944,citation60
8885,5945,citation60
8886,5946,citation60
8887,5947,citation60
8888,5948,citation60
8889,5949,citation60
8890,5950,citation60
8891,5951,citation60
8892,5952,citation60
8893,5953,citation60
8894,5954,citation60
8895,5955,citation60
8896,5956,citation60
8897,5957,citation60
8898,5958,citation60
8899,5959,citation60
8900,5960,citation60
8901,5961,citation60
8902,5962,citation60
8903,5963,citation60
8904,5964,citation60
8905,5965,citation60
8906,5966,citation60
8907,5967,citation60
8908,5968,citation60
8909,5969,citation60
8910,5970,citation60
8911,5941,citation162
8912,5942,citation162
8913,5943,citation162
8914,5944,citation162
8915,5945,citation162
8916,5946,citation162
8917,5947,citation162
8918,5948,citation162
8919,5949,citation162
8920,5950,citation162
8921,5951,citation162
8922,5952,citation162
8923,5953,citation162
8924,5954,citation162
8925,5955,citation162
8926,5956,citation162
8927,5957,citation162
8928,5958,citation162
8929,5959,citation162
8930,5960,citation162
8931,5961,citation162
8932,5962,citation162
8933,5963,citation162
8934,5964,citation162
8935,5965,citation162
8936,5966,citation162
8937,5967,citation162
8938,5968,citation162
8939,5969,citation162
8940,5970,citation162
8941,5971,citation123
8942,5972,citation123
8943,5973,citation123
8944,5974,citation123
8945,5975,citation123
8946,5976,citation123
8947,5977,citation123
8948,5978,citation123
8949,5979,citation123
8950,5980,citation123
8951,5981,citation123
8952,5982,citation123
8953,5983,citation123
8954,5984,citation123
8955,5985,citation123
8956,5986,citation123
8957,5987,citation123
8958,5988,citation123
8959,5989,citation123
8960,5990,citation123
8961,5991,citation123
8962,5992,citation123
8963,5993,citation123
8964,5994,citation123
8965,5995,citation123
8966,5996,citation123
8967,5997,citation123
8968,5998,citation123
8969,5999,citation123
8970,6000,citation123
8971,6001,citation162
8972,6002,citation162
8973,6003,citation162
8974,6004,citation162
8975,6005,citation162
8976,6006,citation162
8977,6007,citation162
8978,6008,citation162
8979,6009,citation162
8980,6010,citation162
8981,6011,citation162
8982,6012,citation162
8983,6013,citation162
8984,6014,citation162
8985,6015,citation162
8986,6016,citation162
8987,6017,citation162
8988,6018,citation162
8989,6019,citation162
8990,6020,citation162
8991,6021,citation162
8992,6022,citation162
8993,6023,citation162
8994,6024,citation162
8995,6025,citation162
8996,6026,citation162
8997,6027,citation162
8998,6028,citation162
8999,6029,citation162
9000,6030,citation162
9001,6001,citation295
9002,6002,citation295
9003,6003,citation295
9004,6004,citation295
9005,6005,citation295
9006,6006,citation295
9007,6007,citation295
9008,6008,citation295
9009,6009,citation295
9010,6010,citation295
9011,6011,citation295
9012,6012,citation295
9013,6013,citation295
9014,6014,citation295
9015,6015,citation295
9016,6016,citation295
9017,6017,citation295
9018,6018,citation295
9019,6019,citation295
9020,6020,citation295
9021,6021,citation295
9022,6022,citation295
9023,6023,citation295
9024,6024,citation295
9025,6025,citation295
9026,6026,citation295
9027,6027,citation295
9028,6028,citation295
9029,6029,citation295
9030,6030,citation295
9031,6031,citation61
9032,6032,citation61
9033,6033,citation61
9034,6034,citation61
9035,6035,citation61
9036,6036,citation61
9037,6037,citation61
9038,6038,citation61
9039,6039,citation61
9040,6040,citation61
9041,6041,citation61
9042,6042,citation61
9043,6043,citation61
9044,6044,citation61
9045,6045,citation61
9046,6046,citation61
9047,6047,citation61
9048,6048,citation61
9049,6049,citation61
9050,6050,citation61
9051,6051,citation61
9052,6052,citation61
9053,6053,citation61
9054,6054,citation61
9055,6055,citation61
9056,6056,citation61
9057,6057,citation61
9058,6058,citation61
9059,6059,citation61
9060,6060,citation61
9061,6031,citation58
9062,6032,citation58
9063,6033,citation58
9064,6034,citation58
9065,6035,citation58
9066,6036,citation58
9067,6037,citation58
9068,6038,citation58
9069,6039,citation58
9070,6040,citation58
9071,6041,citation58
9072,6042,citation58
9073,6043,citation58
9074,6044,citation58
9075,6045,citation58
9076,6046,citation58
9077,6047,citation58
9078,6048,citation58
9079,6049,citation58
9080,6050,citation58
9081,6051,citation58
9082,6052,citation58
9083,6053,citation58
9084,6054,citation58
9085,6055,citation58
9086,6056,citation58
9087,6057,citation58
9088,6058,citation58
9089,6059,citation58
9090,6060,citation58
9091,6031,citation60
9092,6032,citation60
9093,6033,citation60
9094,6034,citation60
9095,6035,citation60
9096,6036,citation60
9097,6037,citation60
9098,6038,citation60
9099,6039,citation60
9100,6040,citation60
9101,6041,citation60
9102,6042,citation60
9103,6043,citation60
9104,6044,citation60
9105,6045,citation60
9106,6046,citation60
9107,6047,citation60
9108,6048,citation60
9109,6049,citation60
9110,6050,citation60
9111,6051,citation60
9112,6052,citation60
9113,6053,citation60
9114,6054,citation60
9115,6055,citation60
9116,6056,citation60
9117,6057,citation60
9118,6058,citation60
9119,6059,citation60
9120,6060,citation60
9121,6061,citation123
9122,6062,citation123
9123,6063,citation123
9124,6064,citation123
9125,6065,citation123
9126,6066,citation123
9127,6067,citation123
9128,6068,citation123
9129,6069,citation123
9130,6070,citation123
9131,6071,citation123
9132,6072,citation123
9133,6073,citation123
9134,6074,citation123
9135,6075,citation123
9136,6076,citation123
9137,6077,citation123
9138,6078,citation123
9139,6079,citation123
9140,6080,citation123
9141,6081,citation123
9142,6082,citation123
9143,6083,citation123
9144,6084,citation123
9145,6085,citation123
9146,6086,citation123
9147,6087,citation123
9148,6088,citation123
9149,6089,citation123
9150,6090,citation123
9151,6091,citation191
9152,6092,citation191
9153,6093,citation191
9154,6094,citation191
9155,6095,citation191
9156,6096,citation191
9157,6097,citation191
9158,6098,citation191
9159,6099,citation191
9160,6100,citation191
9161,6101,citation191
9162,6102,citation191
9163,6103,citation191
9164,6104,citation191
9165,6105,citation191
9166,6106,citation191
9167,6107,citation191
9168,6108,citation191
9169,6109,citation191
9170,6110,citation191
9171,6111,citation191
9172,6112,citation191
9173,6113,citation191
9174,6114,citation191
9175,6115,citation191
9176,6116,citation191
9177,6117,citation191
9178,6118,citation191
9179,6119,citation191
9180,6120,citation191
9181,6151,citation162
9182,6152,citation162
9183,6153,citation162
9184,6154,citation162
9185,6155,citation162
9186,6156,citation162
9187,6157,citation162
9188,6158,citation162
9189,6159,citation162
9190,6160,citation162
9191,6161,citation162
9192,6162,citation162
9193,6163,citation162
9194,6164,citation162
9195,6165,citation162
9196,6166,citation162
9197,6167,citation162
9198,6168,citation162
9199,6169,citation162
9200,6170,citation162
9201,6171,citation162
9202,6172,citation162
9203,6173,citation162
9204,6174,citation162
9205,6175,citation162
9206,6176,citation162
9207,6177,citation162
9208,6178,citation162
9209,6179,citation162
9210,6180,citation162
9211,6151,citation197
9212,6152,citation197
9213,6153,citation197
9214,6154,citation197
9215,6155,citation197
9216,6156,citation197
9217,6157,citation197
9218,6158,citation197
9219,6159,citation197
9220,6160,citation197
9221,6161,citation197
9222,6162,citation197
9223,6163,citation197
9224,6164,citation197
9225,6165,citation197
9226,6166,citation197
9227,6167,citation197
9228,6168,citation197
9229,6169,citation197
9230,6170,citation197
9231,6171,citation197
9232,6172,citation197
9233,6173,citation197
9234,6174,citation197
9235,6175,citation197
9236,6176,citation197
9237,6177,citation197
9238,6178,citation197
9239,6179,citation197
9240,6180,citation197
9241,6181,citation197
9242,6182,citation197
9243,6183,citation197
9244,6184,citation197
9245,6185,citation197
9246,6186,citation197
9247,6187,citation197
9248,6188,citation197
9249,6189,citation197
9250,6190,citation197
9251,6191,citation197
9252,6192,citation197
9253,6193,citation197
9254,6194,citation197
9255,6195,citation197
9256,6196,citation197
9257,6197,citation197
9258,6198,citation197
9259,6199,citation197
9260,6200,citation197
9261,6201,citation197
9262,6202,citation197
9263,6203,citation197
9264,6204,citation197
9265,6205,citation197
9266,6206,citation197
9267,6207,citation197
9268,6208,citation197
9269,6209,citation197
9270,6210,citation197
9271,6181,citation271
9272,6182,citation271
9273,6183,citation271
9274,6184,citation271
9275,6185,citation271
9276,6186,citation271
9277,6187,citation271
9278,6188,citation271
9279,6189,citation271
9280,6190,citation271
9281,6191,citation271
9282,6192,citation271
9283,6193,citation271
9284,6194,citation271
9285,6195,citation271
9286,6196,citation271
9287,6197,citation271
9288,6198,citation271
9289,6199,citation271
9290,6200,citation271
9291,6201,citation271
9292,6202,citation271
9293,6203,citation271
9294,6204,citation271
9295,6205,citation271
9296,6206,citation271
9297,6207,citation271
9298,6208,citation271
9299,6209,citation271
9300,6210,citation271
9301,6211,citation68
9302,6212,citation68
9303,6213,citation68
9304,6214,citation68
9305,6215,citation68
9306,6216,citation68
9307,6217,citation68
9308,6218,citation68
9309,6219,citation68
9310,6220,citation68
9311,6221,citation68
9312,6222,citation68
9313,6223,citation68
9314,6224,citation68
9315,6225,citation68
9316,6226,citation68
9317,6227,citation68
9318,6228,citation68
9319,6229,citation68
9320,6230,citation68
9321,6231,citation68
9322,6232,citation68
9323,6233,citation68
9324,6234,citation68
9325,6235,citation68
9326,6236,citation68
9327,6237,citation68
9328,6238,citation68
9329,6239,citation68
9330,6240,citation68
9331,6211,citation162
9332,6212,citation162
9333,6213,citation162
9334,6214,citation162
9335,6215,citation162
9336,6216,citation162
9337,6217,citation162
9338,6218,citation162
9339,6219,citation162
9340,6220,citation162
9341,6221,citation162
9342,6222,citation162
9343,6223,citation162
9344,6224,citation162
9345,6225,citation162
9346,6226,citation162
9347,6227,citation162
9348,6228,citation162
9349,6229,citation162
9350,6230,citation162
9351,6231,citation162
9352,6232,citation162
9353,6233,citation162
9354,6234,citation162
9355,6235,citation162
9356,6236,citation162
9357,6237,citation162
9358,6238,citation162
9359,6239,citation162
9360,6240,citation162
9361,6211,citation248
9362,6212,citation248
9363,6213,citation248
9364,6214,citation248
9365,6215,citation248
9366,6216,citation248
9367,6217,citation248
9368,6218,citation248
9369,6219,citation248
9370,6220,citation248
9371,6221,citation248
9372,6222,citation248
9373,6223,citation248
9374,6224,citation248
9375,6225,citation248
9376,6226,citation248
9377,6227,citation248
9378,6228,citation248
9379,6229,citation248
9380,6230,citation248
9381,6231,citation248
9382,6232,citation248
9383,6233,citation248
9384,6234,citation248
9385,6235,citation248
9386,6236,citation248
9387,6237,citation248
9388,6238,citation248
9389,6239,citation248
9390,6240,citation248
9391,6211,citation16
9392,6212,citation16
9393,6213,citation16
9394,6214,citation16
9395,6215,citation16
9396,6216,citation16
9397,6217,citation16
9398,6218,citation16
9399,6219,citation16
9400,6220,citation16
9401,6221,citation16
9402,6222,citation16
9403,6223,citation16
9404,6224,citation16
9405,6225,citation16
9406,6226,citation16
9407,6227,citation16
9408,6228,citation16
9409,6229,citation16
9410,6230,citation16
9411,6231,citation16
9412,6232,citation16
9413,6233,citation16
9414,6234,citation16
9415,6235,citation16
9416,6236,citation16
9417,6237,citation16
9418,6238,citation16
9419,6239,citation16
9420,6240,citation16
9421,6241,citation203
9422,6242,citation203
9423,6243,citation203
9424,6244,citation203
9425,6245,citation203
9426,6246,citation203
9427,6247,citation203
9428,6248,citation203
9429,6249,citation203
9430,6250,citation203
9431,6251,citation203
9432,6252,citation203
9433,6253,citation203
9434,6254,citation203
9435,6255,citation203
9436,6256,citation203
9437,6257,citation203
9438,6258,citation203
9439,6259,citation203
9440,6260,citation203
9441,6261,citation203
9442,6262,citation203
9443,6263,citation203
9444,6264,citation203
9445,6265,citation203
9446,6266,citation203
9447,6267,citation203
9448,6268,citation203
9449,6269,citation203
9450,6270,citation203
9451,6241,citation48
9452,6242,citation48
9453,6243,citation48
9454,6244,citation48
9455,6245,citation48
9456,6246,citation48
9457,6247,citation48
9458,6248,citation48
9459,6249,citation48
9460,6250,citation48
9461,6251,citation48
9462,6252,citation48
9463,6253,citation48
9464,6254,citation48
9465,6255,citation48
9466,6256,citation48
9467,6257,citation48
9468,6258,citation48
9469,6259,citation48
9470,6260,citation48
9471,6261,citation48
9472,6262,citation48
9473,6263,citation48
9474,6264,citation48
9475,6265,citation48
9476,6266,citation48
9477,6267,citation48
9478,6268,citation48
9479,6269,citation48
9480,6270,citation48
9481,6241,citation69
9482,6242,citation69
9483,6243,citation69
9484,6244,citation69
9485,6245,citation69
9486,6246,citation69
9487,6247,citation69
9488,6248,citation69
9489,6249,citation69
9490,6250,citation69
9491,6251,citation69
9492,6252,citation69
9493,6253,citation69
9494,6254,citation69
9495,6255,citation69
9496,6256,citation69
9497,6257,citation69
9498,6258,citation69
9499,6259,citation69
9500,6260,citation69
9501,6261,citation69
9502,6262,citation69
9503,6263,citation69
9504,6264,citation69
9505,6265,citation69
9506,6266,citation69
9507,6267,citation69
9508,6268,citation69
9509,6269,citation69
9510,6270,citation69
9511,6271,citation68
9512,6272,citation68
9513,6273,citation68
9514,6274,citation68
9515,6275,citation68
9516,6276,citation68
9517,6277,citation68
9518,6278,citation68
9519,6279,citation68
9520,6280,citation68
9521,6281,citation68
9522,6282,citation68
9523,6283,citation68
9524,6284,citation68
9525,6285,citation68
9526,6286,citation68
9527,6287,citation68
9528,6288,citation68
9529,6289,citation68
9530,6290,citation68
9531,6291,citation68
9532,6292,citation68
9533,6293,citation68
9534,6294,citation68
9535,6295,citation68
9536,6296,citation68
9537,6297,citation68
9538,6298,citation68
9539,6299,citation68
9540,6300,citation68
9541,6271,citation162
9542,6272,citation162
9543,6273,citation162
9544,6274,citation162
9545,6275,citation162
9546,6276,citation162
9547,6277,citation162
9548,6278,citation162
9549,6279,citation162
9550,6280,citation162
9551,6281,citation162
9552,6282,citation162
9553,6283,citation162
9554,6284,citation162
9555,6285,citation162
9556,6286,citation162
9557,6287,citation162
9558,6288,citation162
9559,6289,citation162
9560,6290,citation162
9561,6291,citation162
9562,6292,citation162
9563,6293,citation162
9564,6294,citation162
9565,6295,citation162
9566,6296,citation162
9567,6297,citation162
9568,6298,citation162
9569,6299,citation162
9570,6300,citation162
9571,6271,citation248
9572,6272,citation248
9573,6273,citation248
9574,6274,citation248
9575,6275,citation248
9576,6276,citation248
9577,6277,citation248
9578,6278,citation248
9579,6279,citation248
9580,6280,citation248
9581,6281,citation248
9582,6282,citation248
9583,6283,citation248
9584,6284,citation248
9585,6285,citation248
9586,6286,citation248
9587,6287,citation248
9588,6288,citation248
9589,6289,citation248
9590,6290,citation248
9591,6291,citation248
9592,6292,citation248
9593,6293,citation248
9594,6294,citation248
9595,6295,citation248
9596,6296,citation248
9597,6297,citation248
9598,6298,citation248
9599,6299,citation248
9600,6300,citation248
9601,6271,citation16
9602,6272,citation16
9603,6273,citation16
9604,6274,citation16
9605,6275,citation16
9606,6276,citation16
9607,6277,citation16
9608,6278,citation16
9609,6279,citation16
9610,6280,citation16
9611,6281,citation16
9612,6282,citation16
9613,6283,citation16
9614,6284,citation16
9615,6285,citation16
9616,6286,citation16
9617,6287,citation16
9618,6288,citation16
9619,6289,citation16
9620,6290,citation16
9621,6291,citation16
9622,6292,citation16
9623,6293,citation16
9624,6294,citation16
9625,6295,citation16
9626,6296,citation16
9627,6297,citation16
9628,6298,citation16
9629,6299,citation16
9630,6300,citation16
9631,6301,citation191
9632,6302,citation191
9633,6303,citation191
9634,6304,citation191
9635,6305,citation191
9636,6306,citation191
9637,6307,citation191
9638,6308,citation191
9639,6309,citation191
9640,6310,citation191
9641,6311,citation191
9642,6312,citation191
9643,6313,citation191
9644,6314,citation191
9645,6315,citation191
9646,6316,citation191
9647,6317,citation191
9648,6318,citation191
9649,6319,citation191
9650,6320,citation191
9651,6321,citation191
9652,6322,citation191
9653,6323,citation191
9654,6324,citation191
9655,6325,citation191
9656,6326,citation191
9657,6327,citation191
9658,6328,citation191
9659,6329,citation191
9660,6330,citation191
9661,6331,citation191
9662,6332,citation191
9663,6333,citation191
9664,6334,citation191
9665,6335,citation191
9666,6336,citation191
9667,6337,citation191
9668,6338,citation191
9669,6339,citation191
9670,6340,citation191
9671,6341,citation191
9672,6342,citation191
9673,6343,citation191
9674,6344,citation191
9675,6345,citation191
9676,6346,citation191
9677,6347,citation191
9678,6348,citation191
9679,6349,citation191
9680,6350,citation191
9681,6351,citation191
9682,6352,citation191
9683,6353,citation191
9684,6354,citation191
9685,6355,citation191
9686,6356,citation191
9687,6357,citation191
9688,6358,citation191
9689,6359,citation191
9690,6360,citation191
9691,6361,citation191
9692,6362,citation191
9693,6363,citation191
9694,6364,citation191
9695,6365,citation191
9696,6366,citation191
9697,6367,citation191
9698,6368,citation191
9699,6369,citation191
9700,6370,citation191
9701,6371,citation191
9702,6372,citation191
9703,6373,citation191
9704,6374,citation191
9705,6375,citation191
9706,6376,citation191
9707,6377,citation191
9708,6378,citation191
9709,6379,citation191
9710,6380,citation191
9711,6381,citation191
9712,6382,citation191
9713,6383,citation191
9714,6384,citation191
9715,6385,citation191
9716,6386,citation191
9717,6387,citation191
9718,6388,citation191
9719,6389,citation191
9720,6390,citation191
9721,6391,citation191
9722,6392,citation191
9723,6393,citation191
9724,6394,citation191
9725,6395,citation191
9726,6396,citation191
9727,6397,citation191
9728,6398,citation191
9729,6399,citation191
9730,6400,citation191
9731,6401,citation191
9732,6402,citation191
9733,6403,citation191
9734,6404,citation191
9735,6405,citation191
9736,6406,citation191
9737,6407,citation191
9738,6408,citation191
9739,6409,citation191
9740,6410,citation191
9741,6411,citation191
9742,6412,citation191
9743,6413,citation191
9744,6414,citation191
9745,6415,citation191
9746,6416,citation191
9747,6417,citation191
9748,6418,citation191
9749,6419,citation191
9750,6420,citation191
9751,6421,citation191
9752,6422,citation191
9753,6423,citation191
9754,6424,citation191
9755,6425,citation191
9756,6426,citation191
9757,6427,citation191
9758,6428,citation191
9759,6429,citation191
9760,6430,citation191
9761,6431,citation191
9762,6432,citation191
9763,6433,citation191
9764,6434,citation191
9765,6435,citation191
9766,6436,citation191
9767,6437,citation191
9768,6438,citation191
9769,6439,citation191
9770,6440,citation191
9771,6441,citation191
9772,6442,citation191
9773,6443,citation191
9774,6444,citation191
9775,6445,citation191
9776,6446,citation191
9777,6447,citation191
9778,6448,citation191
9779,6449,citation191
9780,6450,citation191
9781,6451,citation191
9782,6452,citation191
9783,6453,citation191
9784,6454,citation191
9785,6455,citation191
9786,6456,citation191
9787,6457,citation191
9788,6458,citation191
9789,6459,citation191
9790,6460,citation191
9791,6461,citation191
9792,6462,citation191
9793,6463,citation191
9794,6464,citation191
9795,6465,citation191
9796,6466,citation191
9797,6467,citation191
9798,6468,citation191
9799,6469,citation191
9800,6470,citation191
9801,6471,citation191
9802,6472,citation191
9803,6473,citation191
9804,6474,citation191
9805,6475,citation191
9806,6476,citation191
9807,6477,citation191
9808,6478,citation191
9809,6479,citation191
9810,6480,citation191
9811,6481,citation191
9812,6482,citation191
9813,6483,citation191
9814,6484,citation191
9815,6485,citation191
9816,6486,citation191
9817,6487,citation191
9818,6488,citation191
9819,6489,citation191
9820,6490,citation191
9821,6491,citation191
9822,6492,citation191
9823,6493,citation191
9824,6494,citation191
9825,6495,citation191
9826,6496,citation191
9827,6497,citation191
9828,6498,citation191
9829,6499,citation191
9830,6500,citation191
9831,6501,citation191
9832,6502,citation191
9833,6503,citation191
9834,6504,citation191
9835,6505,citation191
9836,6506,citation191
9837,6507,citation191
9838,6508,citation191
9839,6509,citation191
9840,6510,citation191
9841,6511,citation191
9842,6512,citation191
9843,6513,citation191
9844,6514,citation191
9845,6515,citation191
9846,6516,citation191
9847,6517,citation191
9848,6518,citation191
9849,6519,citation191
9850,6520,citation191
9851,6521,citation191
9852,6522,citation191
9853,6523,citation191
9854,6524,citation191
9855,6525,citation191
9856,6526,citation191
9857,6527,citation191
9858,6528,citation191
9859,6529,citation191
9860,6530,citation191
9861,6531,citation191
9862,6532,citation191
9863,6533,citation191
9864,6534,citation191
9865,6535,citation191
9866,6536,citation191
9867,6537,citation191
9868,6538,citation191
9869,6539,citation191
9870,6540,citation191
9871,6541,citation191
9872,6542,citation191
9873,6543,citation191
9874,6544,citation191
9875,6545,citation191
9876,6546,citation191
9877,6547,citation191
9878,6548,citation191
9879,6549,citation191
9880,6550,citation191
9881,6551,citation191
9882,6552,citation191
9883,6553,citation191
9884,6554,citation191
9885,6555,citation191
9886,6556,citation191
9887,6557,citation191
9888,6558,citation191
9889,6559,citation191
9890,6560,citation191
9891,6561,citation191
9892,6562,citation191
9893,6563,citation191
9894,6564,citation191
9895,6565,citation191
9896,6566,citation191
9897,6567,citation191
9898,6568,citation191
9899,6569,citation191
9900,6570,citation191
9901,6571,citation191
9902,6572,citation191
9903,6573,citation191
9904,6574,citation191
9905,6575,citation191
9906,6576,citation191
9907,6577,citation191
9908,6578,citation191
9909,6579,citation191
9910,6580,citation191
9911,6581,citation191
9912,6582,citation191
9913,6583,citation191
9914,6584,citation191
9915,6585,citation191
9916,6586,citation191
9917,6587,citation191
9918,6588,citation191
9919,6589,citation191
9920,6590,citation191
9921,6591,citation191
9922,6592,citation191
9923,6593,citation191
9924,6594,citation191
9925,6595,citation191
9926,6596,citation191
9927,6597,citation191
9928,6598,citation191
9929,6599,citation191
9930,6600,citation191
9931,6601,citation191
9932,6602,citation191
9933,6603,citation191
9934,6604,citation191
9935,6605,citation191
9936,6606,citation191
9937,6607,citation191
9938,6608,citation191
9939,6609,citation191
9940,6610,citation191
9941,6611,citation191
9942,6612,citation191
9943,6613,citation191
9944,6614,citation191
9945,6615,citation191
9946,6616,citation191
9947,6617,citation191
9948,6618,citation191
9949,6619,citation191
9950,6620,citation191
9951,6621,citation191
9952,6622,citation191
9953,6623,citation191
9954,6624,citation191
9955,6625,citation191
9956,6626,citation191
9957,6627,citation191
9958,6628,citation191
9959,6629,citation191
9960,6630,citation191
9961,6631,citation191
9962,6632,citation191
9963,6633,citation191
9964,6634,citation191
9965,6635,citation191
9966,6636,citation191
9967,6637,citation191
9968,6638,citation191
9969,6639,citation191
9970,6640,citation191
9971,6641,citation191
9972,6642,citation191
9973,6643,citation191
9974,6644,citation191
9975,6645,citation191
9976,6646,citation191
9977,6647,citation191
9978,6648,citation191
9979,6649,citation191
9980,6650,citation191
9981,6651,citation191
9982,6652,citation191
9983,6653,citation191
9984,6654,citation191
9985,6655,citation191
9986,6656,citation191
9987,6657,citation191
9988,6658,citation191
9989,6659,citation191
9990,6660,citation191
9991,6661,citation191
9992,6662,citation191
9993,6663,citation191
9994,6664,citation191
9995,6665,citation191
9996,6666,citation191
9997,6667,citation191
9998,6668,citation191
9999,6669,citation191
10000,6670,citation191
10001,6671,citation191
10002,6672,citation191
10003,6673,citation191
10004,6674,citation191
10005,6675,citation191
10006,6676,citation191
10007,6677,citation191
10008,6678,citation191
10009,6679,citation191
10010,6680,citation191
10011,6681,citation191
10012,6682,citation191
10013,6683,citation191
10014,6684,citation191
10015,6685,citation191
10016,6686,citation191
10017,6687,citation191
10018,6688,citation191
10019,6689,citation191
10020,6690,citation191
10021,6691,citation191
10022,6692,citation191
10023,6693,citation191
10024,6694,citation191
10025,6695,citation191
10026,6696,citation191
10027,6697,citation191
10028,6698,citation191
10029,6699,citation191
10030,6700,citation191
10031,6701,citation191
10032,6702,citation191
10033,6703,citation191
10034,6704,citation191
10035,6705,citation191
10036,6706,citation191
10037,6707,citation191
10038,6708,citation191
10039,6709,citation191
10040,6710,citation191
10041,6711,citation191
10042,6712,citation191
10043,6713,citation191
10044,6714,citation191
10045,6715,citation191
10046,6716,citation191
10047,6717,citation191
10048,6718,citation191
10049,6719,citation191
10050,6720,citation191
10051,6721,citation191
10052,6722,citation191
10053,6723,citation191
10054,6724,citation191
10055,6725,citation191
10056,6726,citation191
10057,6727,citation191
10058,6728,citation191
10059,6729,citation191
10060,6730,citation191
10061,6731,citation191
10062,6732,citation191
10063,6733,citation191
10064,6734,citation191
10065,6735,citation191
10066,6736,citation191
10067,6737,citation191
10068,6738,citation191
10069,6739,citation191
10070,6740,citation191
10071,6741,citation191
10072,6742,citation191
10073,6743,citation191
10074,6744,citation191
10075,6745,citation191
10076,6746,citation191
10077,6747,citation191
10078,6748,citation191
10079,6749,citation191
10080,6750,citation191
10081,6751,citation191
10082,6752,citation191
10083,6753,citation191
10084,6754,citation191
10085,6755,citation191
10086,6756,citation191
10087,6757,citation191
10088,6758,citation191
10089,6759,citation191
10090,6760,citation191
10091,6761,citation191
10092,6762,citation191
10093,6763,citation191
10094,6764,citation191
